file_name,cluster,n_origin_chr,origin_chr,n_path_karsim,n_path_omkar,total_alignment_cost,alignment_costs,event_chr,is_event_cluster,n_event_chr,segment_distance,segment_distance_improvement,approximated_distance,n_approximated_edges,karsim_missed_transition,omkar_missed_transition,unaccounted_distance,log10_unaccounted_distance,total_missed_transition
23Y_2p15-16-1_microdeletion_r2,6,1,['Chr9'],2,2,504,"[252, 252]","['Chr1', 'Chr2', 'Chr4', 'Chr5', 'Chr6', 'Chr7', 'Chr10', 'Chr12', 'Chr14', 'Chr18']",False,0,504,0,0,0,0,2,504,2.7024305364455254,2
23Y_2p15-16-1_microdeletion_r2,7,1,['Chr11'],2,2,14112,"[7056, 7056]","['Chr1', 'Chr2', 'Chr4', 'Chr5', 'Chr6', 'Chr7', 'Chr10', 'Chr12', 'Chr14', 'Chr18']",False,0,14112,0,34110,2,0,0,0,0.0,0
23Y_2p15-16-1_microdeletion_r2,8,2,"['Chr10', 'Chr12']",4,4,221066102,"[112251335, 2155, 108811264, 1348]","['Chr1', 'Chr2', 'Chr4', 'Chr5', 'Chr6', 'Chr7', 'Chr10', 'Chr12', 'Chr14', 'Chr18']",True,2,3446270,217619832,47743,6,2,1,3398527,6.531290724575901,3
23Y_2p15-16-1_microdeletion_r2,9,1,['Chr13'],2,2,4450,"[2225, 2225]","['Chr1', 'Chr2', 'Chr4', 'Chr5', 'Chr6', 'Chr7', 'Chr10', 'Chr12', 'Chr14', 'Chr18']",False,0,4450,0,24448,2,0,0,0,0.0,0
23Y_8q21_recurrent_microdeletion_r2,0,1,['Chr1'],2,2,6176,"[3088, 3088]","['Chr2', 'Chr4', 'Chr6', 'Chr8', 'Chr10', 'Chr12', 'Chr14', 'Chr16', 'Chr17']",False,0,6176,0,26174,2,0,0,0,0.0,0
23Y_8q21_recurrent_microdeletion_r2,1,1,['Chr2'],2,2,2249292,"[2194491, 54801]","['Chr2', 'Chr4', 'Chr6', 'Chr8', 'Chr10', 'Chr12', 'Chr14', 'Chr16', 'Chr17']",True,1,2249292,0,226496,18,5,3,2022796,6.305952086160999,8
23Y_8q21_recurrent_microdeletion_r2,10,1,['Chr12'],2,1,260576319,"[131967411, 128608908]","['Chr2', 'Chr4', 'Chr6', 'Chr8', 'Chr10', 'Chr12', 'Chr14', 'Chr16', 'Chr17']",True,1,260576299,20,44461,5,3,4,260531838,8.415860803346943,7
23Y_8q21_recurrent_microdeletion_r2,11,1,['Chr13'],2,2,4450,"[2225, 2225]","['Chr2', 'Chr4', 'Chr6', 'Chr8', 'Chr10', 'Chr12', 'Chr14', 'Chr16', 'Chr17']",False,0,4450,0,24448,2,0,0,0,0.0,0
23Y_8q21_recurrent_microdeletion_r2,12,1,['Chr6'],2,2,157028411,"[157022330, 6081]","['Chr2', 'Chr4', 'Chr6', 'Chr8', 'Chr10', 'Chr12', 'Chr14', 'Chr16', 'Chr17']",True,1,157028411,0,10595,2,1,1,157017816,8.19594893235517,2
23Y_8q21_recurrent_microdeletion_r2,13,1,['Chr14'],2,2,159023717,"[2006913, 157016804]","['Chr2', 'Chr4', 'Chr6', 'Chr8', 'Chr10', 'Chr12', 'Chr14', 'Chr16', 'Chr17']",True,1,157037115,1986602,17592,4,2,2,157019523,8.1959536537089,4
23Y_8q21_recurrent_microdeletion_r2,14,1,['Chr15'],2,2,9358,"[4679, 4679]","['Chr2', 'Chr4', 'Chr6', 'Chr8', 'Chr10', 'Chr12', 'Chr14', 'Chr16', 'Chr17']",False,0,9358,0,29356,2,0,0,0,0.0,0
23Y_8q21_recurrent_microdeletion_r2,15,1,['Chr16'],2,2,204161,"[167701, 36460]","['Chr2', 'Chr4', 'Chr6', 'Chr8', 'Chr10', 'Chr12', 'Chr14', 'Chr16', 'Chr17']",True,1,204153,8,76374,6,1,4,127779,5.1064594850155505,5
23Y_8q21_recurrent_microdeletion_r2,16,1,['Chr17'],2,2,1377988,"[1376940, 1048]","['Chr2', 'Chr4', 'Chr6', 'Chr8', 'Chr10', 'Chr12', 'Chr14', 'Chr16', 'Chr17']",True,1,1377986,2,22094,2,2,0,1355892,6.132225098327508,2
23Y_8q21_recurrent_microdeletion_r2,17,1,['Chr18'],2,2,13820,"[6910, 6910]","['Chr2', 'Chr4', 'Chr6', 'Chr8', 'Chr10', 'Chr12', 'Chr14', 'Chr16', 'Chr17']",False,0,13820,0,0,0,0,2,13820,4.14050804303818,2
23Y_8q21_recurrent_microdeletion_r2,18,1,['Chr19'],2,2,3800,"[1900, 1900]","['Chr2', 'Chr4', 'Chr6', 'Chr8', 'Chr10', 'Chr12', 'Chr14', 'Chr16', 'Chr17']",False,0,3800,0,23798,2,0,0,0,0.0,0
23Y_8q21_recurrent_microdeletion_r2,19,1,['Chr20'],2,2,896,"[448, 448]","['Chr2', 'Chr4', 'Chr6', 'Chr8', 'Chr10', 'Chr12', 'Chr14', 'Chr16', 'Chr17']",False,0,896,0,0,0,0,2,896,2.9523080096621253,2
23Y_8q21_recurrent_microdeletion_r2,2,1,['Chr3'],2,2,9924,"[4962, 4962]","['Chr2', 'Chr4', 'Chr6', 'Chr8', 'Chr10', 'Chr12', 'Chr14', 'Chr16', 'Chr17']",False,0,9924,0,0,0,0,2,9924,3.9966867556001713,2
23Y_8q21_recurrent_microdeletion_r2,20,1,['Chr21'],2,2,5504,"[2752, 2752]","['Chr2', 'Chr4', 'Chr6', 'Chr8', 'Chr10', 'Chr12', 'Chr14', 'Chr16', 'Chr17']",False,0,5504,0,25502,2,0,0,0,0.0,0
23Y_8q21_recurrent_microdeletion_r2,21,1,['Chr22'],2,2,5760,"[2880, 2880]","['Chr2', 'Chr4', 'Chr6', 'Chr8', 'Chr10', 'Chr12', 'Chr14', 'Chr16', 'Chr17']",False,0,5760,0,25758,2,0,0,0,0.0,0
23Y_8q21_recurrent_microdeletion_r2,22,1,['ChrX'],1,1,5282,[5282],"['Chr2', 'Chr4', 'Chr6', 'Chr8', 'Chr10', 'Chr12', 'Chr14', 'Chr16', 'Chr17']",False,0,5282,0,15281,1,0,0,0,0.0,0
23Y_8q21_recurrent_microdeletion_r2,23,1,['ChrY'],1,1,5282,[5282],"['Chr2', 'Chr4', 'Chr6', 'Chr8', 'Chr10', 'Chr12', 'Chr14', 'Chr16', 'Chr17']",False,0,5282,0,15281,1,0,0,0,0.0,0
23Y_8q21_recurrent_microdeletion_r2,3,1,['Chr4'],2,2,3650949,"[1879526, 1771423]","['Chr2', 'Chr4', 'Chr6', 'Chr8', 'Chr10', 'Chr12', 'Chr14', 'Chr16', 'Chr17']",True,1,3650939,10,82846,8,1,1,3568093,6.55243616545197,2
23Y_8q21_recurrent_microdeletion_r2,4,1,['Chr5'],2,2,11088,"[5544, 5544]","['Chr2', 'Chr4', 'Chr6', 'Chr8', 'Chr10', 'Chr12', 'Chr14', 'Chr16', 'Chr17']",False,0,11088,0,0,0,0,2,11088,4.044853217267732,2
23Y_8q21_recurrent_microdeletion_r2,5,1,['Chr7'],2,2,1976,"[988, 988]","['Chr2', 'Chr4', 'Chr6', 'Chr8', 'Chr10', 'Chr12', 'Chr14', 'Chr16', 'Chr17']",False,0,1976,0,21974,2,0,0,0,0.0,0
23Y_8q21_recurrent_microdeletion_r2,6,1,['Chr8'],2,2,441706,"[423948, 17758]","['Chr2', 'Chr4', 'Chr6', 'Chr8', 'Chr10', 'Chr12', 'Chr14', 'Chr16', 'Chr17']",True,1,441706,0,6874,2,1,5,434832,5.638321497033487,6
23Y_8q21_recurrent_microdeletion_r2,7,1,['Chr9'],2,2,504,"[252, 252]","['Chr2', 'Chr4', 'Chr6', 'Chr8', 'Chr10', 'Chr12', 'Chr14', 'Chr16', 'Chr17']",False,0,504,0,0,0,0,2,504,2.7024305364455254,2
23Y_8q21_recurrent_microdeletion_r2,8,1,['Chr10'],2,2,149022,"[122501, 26521]","['Chr2', 'Chr4', 'Chr6', 'Chr8', 'Chr10', 'Chr12', 'Chr14', 'Chr16', 'Chr17']",True,1,149022,0,84018,6,1,1,65004,4.812940081634827,2
23Y_8q21_recurrent_microdeletion_r2,9,1,['Chr11'],2,2,14112,"[7056, 7056]","['Chr2', 'Chr4', 'Chr6', 'Chr8', 'Chr10', 'Chr12', 'Chr14', 'Chr16', 'Chr17']",False,0,14112,0,34110,2,0,0,0,0.0,0
23Y_CMT1A_r1,0,1,['Chr1'],3,3,3878183,"[144124, 3589935, 144124]","['Chr1', 'Chr1', 'Chr2', 'Chr3', 'Chr5', 'Chr6', 'Chr7', 'Chr7', 'Chr10', 'Chr13', 'Chr14', 'Chr16', 'Chr17', 'Chr18', 'Chr20']",True,1,3878183,0,98460,11,1,3,3779723,6.577459973387621,4
23Y_CMT1A_r1,1,1,['Chr2'],2,2,143773,"[97171, 46602]","['Chr1', 'Chr1', 'Chr2', 'Chr3', 'Chr5', 'Chr6', 'Chr7', 'Chr7', 'Chr10', 'Chr13', 'Chr14', 'Chr16', 'Chr17', 'Chr18', 'Chr20']",True,1,143773,0,183769,10,0,0,0,0.0,0
23Y_CMT1A_r1,10,1,['Chr12'],2,2,2696,"[1348, 1348]","['Chr1', 'Chr1', 'Chr2', 'Chr3', 'Chr5', 'Chr6', 'Chr7', 'Chr7', 'Chr10', 'Chr13', 'Chr14', 'Chr16', 'Chr17', 'Chr18', 'Chr20']",False,0,2696,0,22694,2,0,0,0,0.0,0
23Y_CMT1A_r1,11,1,['Chr14'],2,2,174682251,"[174647243, 35008]","['Chr1', 'Chr1', 'Chr2', 'Chr3', 'Chr5', 'Chr6', 'Chr7', 'Chr7', 'Chr10', 'Chr13', 'Chr14', 'Chr16', 'Chr17', 'Chr18', 'Chr20']",True,1,174682237,14,23732,4,1,5,174658505,8.242189738468571,6
23Y_CMT1A_r1,12,1,['Chr15'],2,2,9358,"[4679, 4679]","['Chr1', 'Chr1', 'Chr2', 'Chr3', 'Chr5', 'Chr6', 'Chr7', 'Chr7', 'Chr10', 'Chr13', 'Chr14', 'Chr16', 'Chr17', 'Chr18', 'Chr20']",False,0,9358,0,29356,2,0,0,0,0.0,0
23Y_CMT1A_r1,13,2,"['Chr13', 'Chr16']",4,4,281587068,"[234361262, 12041, 13304, 47200461]","['Chr1', 'Chr1', 'Chr2', 'Chr3', 'Chr5', 'Chr6', 'Chr7', 'Chr7', 'Chr10', 'Chr13', 'Chr14', 'Chr16', 'Chr17', 'Chr18', 'Chr20']",True,2,249429610,32157458,62412,10,3,7,249367198,8.396839325387502,10
23Y_CMT1A_r1,14,1,['Chr17'],2,2,174133,"[138357, 35776]","['Chr1', 'Chr1', 'Chr2', 'Chr3', 'Chr5', 'Chr6', 'Chr7', 'Chr7', 'Chr10', 'Chr13', 'Chr14', 'Chr16', 'Chr17', 'Chr18', 'Chr20']",True,1,174133,0,71404,6,1,3,102729,5.011693060560403,4
23Y_CMT1A_r1,15,1,['Chr18'],2,2,174856,"[106725, 68131]","['Chr1', 'Chr1', 'Chr2', 'Chr3', 'Chr5', 'Chr6', 'Chr7', 'Chr7', 'Chr10', 'Chr13', 'Chr14', 'Chr16', 'Chr17', 'Chr18', 'Chr20']",True,1,174856,0,154308,8,0,2,20548,4.3127695570523,2
23Y_CMT1A_r1,16,1,['Chr19'],2,2,3800,"[1900, 1900]","['Chr1', 'Chr1', 'Chr2', 'Chr3', 'Chr5', 'Chr6', 'Chr7', 'Chr7', 'Chr10', 'Chr13', 'Chr14', 'Chr16', 'Chr17', 'Chr18', 'Chr20']",False,0,3800,0,23798,2,0,0,0,0.0,0
23Y_CMT1A_r1,17,1,['Chr20'],2,2,147186,"[118395, 28791]","['Chr1', 'Chr1', 'Chr2', 'Chr3', 'Chr5', 'Chr6', 'Chr7', 'Chr7', 'Chr10', 'Chr13', 'Chr14', 'Chr16', 'Chr17', 'Chr18', 'Chr20']",True,1,147180,6,30332,4,1,6,116848,5.067621283297375,7
23Y_CMT1A_r1,18,1,['Chr21'],2,2,5504,"[2752, 2752]","['Chr1', 'Chr1', 'Chr2', 'Chr3', 'Chr5', 'Chr6', 'Chr7', 'Chr7', 'Chr10', 'Chr13', 'Chr14', 'Chr16', 'Chr17', 'Chr18', 'Chr20']",False,0,5504,0,25502,2,0,0,0,0.0,0
23Y_CMT1A_r1,19,1,['Chr22'],2,2,5760,"[2880, 2880]","['Chr1', 'Chr1', 'Chr2', 'Chr3', 'Chr5', 'Chr6', 'Chr7', 'Chr7', 'Chr10', 'Chr13', 'Chr14', 'Chr16', 'Chr17', 'Chr18', 'Chr20']",False,0,5760,0,25758,2,0,0,0,0.0,0
23Y_CMT1A_r1,2,1,['Chr4'],2,2,3980,"[1990, 1990]","['Chr1', 'Chr1', 'Chr2', 'Chr3', 'Chr5', 'Chr6', 'Chr7', 'Chr7', 'Chr10', 'Chr13', 'Chr14', 'Chr16', 'Chr17', 'Chr18', 'Chr20']",False,0,3980,0,23978,2,0,0,0,0.0,0
23Y_CMT1A_r1,20,1,['ChrX'],1,1,5282,[5282],"['Chr1', 'Chr1', 'Chr2', 'Chr3', 'Chr5', 'Chr6', 'Chr7', 'Chr7', 'Chr10', 'Chr13', 'Chr14', 'Chr16', 'Chr17', 'Chr18', 'Chr20']",False,0,5282,0,15281,1,0,0,0,0.0,0
23Y_CMT1A_r1,21,1,['ChrY'],1,1,5282,[5282],"['Chr1', 'Chr1', 'Chr2', 'Chr3', 'Chr5', 'Chr6', 'Chr7', 'Chr7', 'Chr10', 'Chr13', 'Chr14', 'Chr16', 'Chr17', 'Chr18', 'Chr20']",False,0,5282,0,15281,1,0,0,0,0.0,0
23Y_CMT1A_r1,3,1,['Chr5'],1,2,482396,"[89984, 392412]","['Chr1', 'Chr1', 'Chr2', 'Chr3', 'Chr5', 'Chr6', 'Chr7', 'Chr7', 'Chr10', 'Chr13', 'Chr14', 'Chr16', 'Chr17', 'Chr18', 'Chr20']",True,1,482392,4,98076,6,0,3,384316,5.584688465565215,3
23Y_CMT1A_r1,4,1,['Chr6'],2,1,343711777,"[173025798, 170685979]","['Chr1', 'Chr1', 'Chr2', 'Chr3', 'Chr5', 'Chr6', 'Chr7', 'Chr7', 'Chr10', 'Chr13', 'Chr14', 'Chr16', 'Chr17', 'Chr18', 'Chr20']",True,1,2438529,341273248,24786,1,1,4,2413743,6.382691027309137,5
23Y_CMT1A_r1,5,2,"['Chr3', 'Chr7']",5,4,232634535,"[345896, 41577, 113872151, 110766683, 7608228]","['Chr1', 'Chr1', 'Chr2', 'Chr3', 'Chr5', 'Chr6', 'Chr7', 'Chr7', 'Chr10', 'Chr13', 'Chr14', 'Chr16', 'Chr17', 'Chr18', 'Chr20']",True,2,102199293,130435242,402667,48,3,8,101796626,8.007733383758449,11
23Y_CMT1A_r1,6,1,['Chr8'],2,2,5020,"[2510, 2510]","['Chr1', 'Chr1', 'Chr2', 'Chr3', 'Chr5', 'Chr6', 'Chr7', 'Chr7', 'Chr10', 'Chr13', 'Chr14', 'Chr16', 'Chr17', 'Chr18', 'Chr20']",False,0,5020,0,0,0,0,2,5020,3.7007037171450192,2
23Y_CMT1A_r1,7,1,['Chr9'],2,2,504,"[252, 252]","['Chr1', 'Chr1', 'Chr2', 'Chr3', 'Chr5', 'Chr6', 'Chr7', 'Chr7', 'Chr10', 'Chr13', 'Chr14', 'Chr16', 'Chr17', 'Chr18', 'Chr20']",False,0,504,0,0,0,0,2,504,2.7024305364455254,2
23Y_CMT1A_r1,8,1,['Chr10'],2,2,7630,"[5475, 2155]","['Chr1', 'Chr1', 'Chr2', 'Chr3', 'Chr5', 'Chr6', 'Chr7', 'Chr7', 'Chr10', 'Chr13', 'Chr14', 'Chr16', 'Chr17', 'Chr18', 'Chr20']",True,1,7626,4,25968,4,1,1,0,0.0,2
23Y_CMT1A_r1,9,1,['Chr11'],2,2,14112,"[7056, 7056]","['Chr1', 'Chr1', 'Chr2', 'Chr3', 'Chr5', 'Chr6', 'Chr7', 'Chr7', 'Chr10', 'Chr13', 'Chr14', 'Chr16', 'Chr17', 'Chr18', 'Chr20']",False,0,14112,0,34110,2,0,0,0,0.0,0
23Y_CMT1A_r2,0,1,['Chr2'],2,2,4342,"[2171, 2171]","['Chr1', 'Chr3', 'Chr4', 'Chr5', 'Chr5', 'Chr6', 'Chr7', 'Chr8', 'Chr10', 'Chr11', 'Chr13', 'Chr17']",False,0,4342,0,24340,2,0,0,0,0.0,0
23Y_CMT1A_r2,1,1,['Chr4'],2,2,51764,"[27489, 24275]","['Chr1', 'Chr3', 'Chr4', 'Chr5', 'Chr5', 'Chr6', 'Chr7', 'Chr8', 'Chr10', 'Chr11', 'Chr13', 'Chr17']",True,1,51764,0,91760,9,0,0,0,0.0,0
23Y_CMT1A_r2,10,1,['Chr14'],2,2,20870,"[10435, 10435]","['Chr1', 'Chr3', 'Chr4', 'Chr5', 'Chr5', 'Chr6', 'Chr7', 'Chr8', 'Chr10', 'Chr11', 'Chr13', 'Chr17']",False,0,20870,0,0,0,0,2,20870,4.319522449065454,2
23Y_CMT1A_r2,11,1,['Chr15'],2,2,9358,"[4679, 4679]","['Chr1', 'Chr3', 'Chr4', 'Chr5', 'Chr5', 'Chr6', 'Chr7', 'Chr8', 'Chr10', 'Chr11', 'Chr13', 'Chr17']",False,0,9358,0,29356,2,0,0,0,0.0,0
23Y_CMT1A_r2,12,1,['Chr16'],2,2,7186,"[3593, 3593]","['Chr1', 'Chr3', 'Chr4', 'Chr5', 'Chr5', 'Chr6', 'Chr7', 'Chr8', 'Chr10', 'Chr11', 'Chr13', 'Chr17']",False,0,7186,0,0,0,0,2,7186,3.8564872128686307,2
23Y_CMT1A_r2,13,2,"['Chr3', 'Chr17']",4,4,7502329,"[5273470, 41200, 2150575, 37084]","['Chr1', 'Chr3', 'Chr4', 'Chr5', 'Chr5', 'Chr6', 'Chr7', 'Chr8', 'Chr10', 'Chr11', 'Chr13', 'Chr17']",True,2,7473901,28428,212380,16,3,6,7261521,6.861027597658966,9
23Y_CMT1A_r2,14,1,['Chr18'],2,2,13820,"[6910, 6910]","['Chr1', 'Chr3', 'Chr4', 'Chr5', 'Chr5', 'Chr6', 'Chr7', 'Chr8', 'Chr10', 'Chr11', 'Chr13', 'Chr17']",False,0,13820,0,0,0,0,2,13820,4.14050804303818,2
23Y_CMT1A_r2,15,1,['Chr19'],2,2,3800,"[1900, 1900]","['Chr1', 'Chr3', 'Chr4', 'Chr5', 'Chr5', 'Chr6', 'Chr7', 'Chr8', 'Chr10', 'Chr11', 'Chr13', 'Chr17']",False,0,3800,0,23798,2,0,0,0,0.0,0
23Y_CMT1A_r2,16,1,['Chr20'],2,2,896,"[448, 448]","['Chr1', 'Chr3', 'Chr4', 'Chr5', 'Chr5', 'Chr6', 'Chr7', 'Chr8', 'Chr10', 'Chr11', 'Chr13', 'Chr17']",False,0,896,0,0,0,0,2,896,2.9523080096621253,2
23Y_CMT1A_r2,17,1,['Chr21'],2,2,5504,"[2752, 2752]","['Chr1', 'Chr3', 'Chr4', 'Chr5', 'Chr5', 'Chr6', 'Chr7', 'Chr8', 'Chr10', 'Chr11', 'Chr13', 'Chr17']",False,0,5504,0,25502,2,0,0,0,0.0,0
23Y_CMT1A_r2,18,1,['Chr22'],2,2,5760,"[2880, 2880]","['Chr1', 'Chr3', 'Chr4', 'Chr5', 'Chr5', 'Chr6', 'Chr7', 'Chr8', 'Chr10', 'Chr11', 'Chr13', 'Chr17']",False,0,5760,0,25758,2,0,0,0,0.0,0
23Y_CMT1A_r2,19,1,['ChrX'],1,1,5282,[5282],"['Chr1', 'Chr3', 'Chr4', 'Chr5', 'Chr5', 'Chr6', 'Chr7', 'Chr8', 'Chr10', 'Chr11', 'Chr13', 'Chr17']",False,0,5282,0,15281,1,0,0,0,0.0,0
23Y_CMT1A_r2,2,1,['Chr6'],2,2,7796983,"[4010563, 3786420]","['Chr1', 'Chr3', 'Chr4', 'Chr5', 'Chr5', 'Chr6', 'Chr7', 'Chr8', 'Chr10', 'Chr11', 'Chr13', 'Chr17']",True,1,7796971,12,16778,4,1,5,7780193,6.8909903704852375,6
23Y_CMT1A_r2,20,1,['ChrY'],1,1,5282,[5282],"['Chr1', 'Chr3', 'Chr4', 'Chr5', 'Chr5', 'Chr6', 'Chr7', 'Chr8', 'Chr10', 'Chr11', 'Chr13', 'Chr17']",False,0,5282,0,15281,1,0,0,0,0.0,0
23Y_CMT1A_r2,3,1,['Chr7'],2,2,97383,"[67592, 29791]","['Chr1', 'Chr3', 'Chr4', 'Chr5', 'Chr5', 'Chr6', 'Chr7', 'Chr8', 'Chr10', 'Chr11', 'Chr13', 'Chr17']",True,1,97383,0,137379,11,0,0,0,0.0,0
23Y_CMT1A_r2,4,2,"['Chr5', 'Chr8']",5,4,801598990,"[8062258, 183579005, 529197391, 62583, 80697753]","['Chr1', 'Chr3', 'Chr4', 'Chr5', 'Chr5', 'Chr6', 'Chr7', 'Chr8', 'Chr10', 'Chr11', 'Chr13', 'Chr17']",True,2,696699736,104899254,395567,47,3,12,696304169,8.842798995445973,15
23Y_CMT1A_r2,5,1,['Chr9'],2,2,504,"[252, 252]","['Chr1', 'Chr3', 'Chr4', 'Chr5', 'Chr5', 'Chr6', 'Chr7', 'Chr8', 'Chr10', 'Chr11', 'Chr13', 'Chr17']",False,0,504,0,0,0,0,2,504,2.7024305364455254,2
23Y_CMT1A_r2,6,1,['Chr10'],2,2,8837629,"[8807740, 29889]","['Chr1', 'Chr3', 'Chr4', 'Chr5', 'Chr5', 'Chr6', 'Chr7', 'Chr8', 'Chr10', 'Chr11', 'Chr13', 'Chr17']",True,1,3495361,5342268,94060,9,2,2,3401301,6.531645066762095,4
23Y_CMT1A_r2,7,2,"['Chr1', 'Chr11']",4,5,238473811,"[121607484, 13995, 111763076, 7056, 5082200]","['Chr1', 'Chr3', 'Chr4', 'Chr5', 'Chr5', 'Chr6', 'Chr7', 'Chr8', 'Chr10', 'Chr11', 'Chr13', 'Chr17']",True,2,14961767,223512044,108346,10,3,2,14853421,7.171826490711532,5
23Y_CMT1A_r2,8,1,['Chr12'],2,2,2696,"[1348, 1348]","['Chr1', 'Chr3', 'Chr4', 'Chr5', 'Chr5', 'Chr6', 'Chr7', 'Chr8', 'Chr10', 'Chr11', 'Chr13', 'Chr17']",False,0,2696,0,22694,2,0,0,0,0.0,0
23Y_CMT1A_r2,9,1,['Chr13'],2,2,187860462,"[187850771, 9691]","['Chr1', 'Chr3', 'Chr4', 'Chr5', 'Chr5', 'Chr6', 'Chr7', 'Chr8', 'Chr10', 'Chr11', 'Chr13', 'Chr17']",True,1,187860458,4,19689,3,1,4,187840769,8.273789857526278,5
23Y_Cri_du_Chat_r1,0,1,['Chr1'],2,2,19546,"[16458, 3088]","['Chr1', 'Chr2', 'Chr3', 'Chr5', 'Chr6', 'Chr8', 'Chr10', 'Chr12', 'Chr13', 'Chr18']",True,1,19542,4,26174,2,2,2,0,0.0,4
23Y_Cri_du_Chat_r1,1,1,['Chr2'],2,2,12469561,"[12425290, 44271]","['Chr1', 'Chr2', 'Chr3', 'Chr5', 'Chr6', 'Chr8', 'Chr10', 'Chr12', 'Chr13', 'Chr18']",True,1,12469561,0,132068,8,1,0,12337493,7.091226919269406,1
23Y_Cri_du_Chat_r1,10,1,['Chr8'],2,2,73838245,"[73835735, 2510]","['Chr1', 'Chr2', 'Chr3', 'Chr5', 'Chr6', 'Chr8', 'Chr10', 'Chr12', 'Chr13', 'Chr18']",True,1,73838245,0,3234,2,1,1,73835011,7.868262343917505,2
23Y_Cri_du_Chat_r1,11,1,['Chr12'],2,2,73838745,"[5994, 73832751]","['Chr1', 'Chr2', 'Chr3', 'Chr5', 'Chr6', 'Chr8', 'Chr10', 'Chr12', 'Chr13', 'Chr18']",True,1,73835921,2824,15993,5,0,1,73819928,7.868173617272292,1
23Y_Cri_du_Chat_r1,12,1,['Chr13'],2,2,185824044,"[185790528, 33516]","['Chr1', 'Chr2', 'Chr3', 'Chr5', 'Chr6', 'Chr8', 'Chr10', 'Chr12', 'Chr13', 'Chr18']",True,1,185767078,56966,51800,4,3,6,185715278,8.268847632755206,9
23Y_Cri_du_Chat_r1,13,1,['Chr14'],2,2,20870,"[10435, 10435]","['Chr1', 'Chr2', 'Chr3', 'Chr5', 'Chr6', 'Chr8', 'Chr10', 'Chr12', 'Chr13', 'Chr18']",False,0,20870,0,0,0,0,2,20870,4.319522449065454,2
23Y_Cri_du_Chat_r1,14,1,['Chr15'],2,2,9358,"[4679, 4679]","['Chr1', 'Chr2', 'Chr3', 'Chr5', 'Chr6', 'Chr8', 'Chr10', 'Chr12', 'Chr13', 'Chr18']",False,0,9358,0,29356,2,0,0,0,0.0,0
23Y_Cri_du_Chat_r1,15,1,['Chr16'],2,2,7186,"[3593, 3593]","['Chr1', 'Chr2', 'Chr3', 'Chr5', 'Chr6', 'Chr8', 'Chr10', 'Chr12', 'Chr13', 'Chr18']",False,0,7186,0,0,0,0,2,7186,3.8564872128686307,2
23Y_Cri_du_Chat_r1,16,1,['Chr17'],2,2,2096,"[1048, 1048]","['Chr1', 'Chr2', 'Chr3', 'Chr5', 'Chr6', 'Chr8', 'Chr10', 'Chr12', 'Chr13', 'Chr18']",False,0,2096,0,22094,2,0,0,0,0.0,0
23Y_Cri_du_Chat_r1,17,1,['Chr18'],2,2,22574,"[15664, 6910]","['Chr1', 'Chr2', 'Chr3', 'Chr5', 'Chr6', 'Chr8', 'Chr10', 'Chr12', 'Chr13', 'Chr18']",True,1,13820,8754,8754,6,0,2,5066,3.7046651854545294,2
23Y_Cri_du_Chat_r1,18,1,['Chr19'],2,2,3800,"[1900, 1900]","['Chr1', 'Chr2', 'Chr3', 'Chr5', 'Chr6', 'Chr8', 'Chr10', 'Chr12', 'Chr13', 'Chr18']",False,0,3800,0,23798,2,0,0,0,0.0,0
23Y_Cri_du_Chat_r1,19,1,['Chr20'],2,2,896,"[448, 448]","['Chr1', 'Chr2', 'Chr3', 'Chr5', 'Chr6', 'Chr8', 'Chr10', 'Chr12', 'Chr13', 'Chr18']",False,0,896,0,0,0,0,2,896,2.9523080096621253,2
23Y_Cri_du_Chat_r1,2,1,['Chr3'],2,2,12372814,"[10096, 12362718]","['Chr1', 'Chr2', 'Chr3', 'Chr5', 'Chr6', 'Chr8', 'Chr10', 'Chr12', 'Chr13', 'Chr18']",True,1,12368154,4660,5134,4,0,3,12363020,7.092124571815035,3
23Y_Cri_du_Chat_r1,20,1,['Chr21'],2,2,5504,"[2752, 2752]","['Chr1', 'Chr2', 'Chr3', 'Chr5', 'Chr6', 'Chr8', 'Chr10', 'Chr12', 'Chr13', 'Chr18']",False,0,5504,0,25502,2,0,0,0,0.0,0
23Y_Cri_du_Chat_r1,21,1,['Chr22'],2,2,5760,"[2880, 2880]","['Chr1', 'Chr2', 'Chr3', 'Chr5', 'Chr6', 'Chr8', 'Chr10', 'Chr12', 'Chr13', 'Chr18']",False,0,5760,0,25758,2,0,0,0,0.0,0
23Y_Cri_du_Chat_r1,22,1,['ChrX'],1,1,5282,[5282],"['Chr1', 'Chr2', 'Chr3', 'Chr5', 'Chr6', 'Chr8', 'Chr10', 'Chr12', 'Chr13', 'Chr18']",False,0,5282,0,15281,1,0,0,0,0.0,0
23Y_Cri_du_Chat_r1,23,1,['ChrY'],1,1,5282,[5282],"['Chr1', 'Chr2', 'Chr3', 'Chr5', 'Chr6', 'Chr8', 'Chr10', 'Chr12', 'Chr13', 'Chr18']",False,0,5282,0,15281,1,0,0,0,0.0,0
23Y_Cri_du_Chat_r1,3,1,['Chr4'],2,2,3980,"[1990, 1990]","['Chr1', 'Chr2', 'Chr3', 'Chr5', 'Chr6', 'Chr8', 'Chr10', 'Chr12', 'Chr13', 'Chr18']",False,0,3980,0,23978,2,0,0,0,0.0,0
