,file_name,cluster,n_origin_chr,origin_chr,n_path_karsim,n_path_omkar,total_alignment_cost,alignment_costs,event_chr,histories,n_events,is_event_cluster,n_path_diff
389,23Y_CMT1A_r1,20,1,['ChrX'],1,1,5282,[5282],"['Chr1', 'Chr1', 'Chr2', 'Chr3', 'Chr5', 'Chr6', 'Chr7', 'Chr7', 'Chr10', 'Chr13', 'Chr14', 'Chr16', 'Chr17', 'Chr18', 'Chr20']",{},0,False,0
390,23Y_CMT1A_r1,21,1,['ChrY'],1,1,5282,[5282],"['Chr1', 'Chr1', 'Chr2', 'Chr3', 'Chr5', 'Chr6', 'Chr7', 'Chr7', 'Chr10', 'Chr13', 'Chr14', 'Chr16', 'Chr17', 'Chr18', 'Chr20']",{},0,False,0
391,23Y_CMT1A_r1,3,1,['Chr5'],1,1,482396,"[89984, 392412]","['Chr1', 'Chr1', 'Chr2', 'Chr3', 'Chr5', 'Chr6', 'Chr7', 'Chr7', 'Chr10', 'Chr13', 'Chr14', 'Chr16', 'Chr17', 'Chr18', 'Chr20']",{'chromosomal deletion': 1},1,True,0
392,23Y_CMT1A_r1,4,1,['Chr6'],2,2,343711777,"[173025798, 170685979]","['Chr1', 'Chr1', 'Chr2', 'Chr3', 'Chr5', 'Chr6', 'Chr7', 'Chr7', 'Chr10', 'Chr13', 'Chr14', 'Chr16', 'Chr17', 'Chr18', 'Chr20']",{'left duplication inversion': 1},1,True,0
393,23Y_CMT1A_r1,5,2,"['Chr3', 'Chr7']",5,4,232634535,"[345896, 41577, 113872151, 110766683, 7608228]","['Chr1', 'Chr1', 'Chr2', 'Chr3', 'Chr5', 'Chr6', 'Chr7', 'Chr7', 'Chr10', 'Chr13', 'Chr14', 'Chr16', 'Chr17', 'Chr18', 'Chr20']","{'left duplication inversion': 2, 'nonreciprocal translocation': 1, 'arm tandem duplication': 1, 'tandem duplication': 1}",5,True,-1
394,23Y_CMT1A_r1,6,1,['Chr8'],2,2,5020,"[2510, 2510]","['Chr1', 'Chr1', 'Chr2', 'Chr3', 'Chr5', 'Chr6', 'Chr7', 'Chr7', 'Chr10', 'Chr13', 'Chr14', 'Chr16', 'Chr17', 'Chr18', 'Chr20']",{},0,False,0
395,23Y_CMT1A_r1,7,1,['Chr9'],2,2,504,"[252, 252]","['Chr1', 'Chr1', 'Chr2', 'Chr3', 'Chr5', 'Chr6', 'Chr7', 'Chr7', 'Chr10', 'Chr13', 'Chr14', 'Chr16', 'Chr17', 'Chr18', 'Chr20']",{},0,False,0
396,23Y_CMT1A_r1,8,1,['Chr10'],2,2,7630,"[5475, 2155]","['Chr1', 'Chr1', 'Chr2', 'Chr3', 'Chr5', 'Chr6', 'Chr7', 'Chr7', 'Chr10', 'Chr13', 'Chr14', 'Chr16', 'Chr17', 'Chr18', 'Chr20']",{'inversion': 1},1,True,0
397,23Y_CMT1A_r1,9,1,['Chr11'],2,2,14112,"[7056, 7056]","['Chr1', 'Chr1', 'Chr2', 'Chr3', 'Chr5', 'Chr6', 'Chr7', 'Chr7', 'Chr10', 'Chr13', 'Chr14', 'Chr16', 'Chr17', 'Chr18', 'Chr20']",{},0,False,0
398,23Y_CMT1A_r2,0,1,['Chr2'],2,2,4342,"[2171, 2171]","['Chr1', 'Chr3', 'Chr4', 'Chr5', 'Chr5', 'Chr6', 'Chr7', 'Chr8', 'Chr10', 'Chr11', 'Chr13', 'Chr17']",{},0,False,0
399,23Y_CMT1A_r2,1,1,['Chr4'],2,2,51764,"[27489, 24275]","['Chr1', 'Chr3', 'Chr4', 'Chr5', 'Chr5', 'Chr6', 'Chr7', 'Chr8', 'Chr10', 'Chr11', 'Chr13', 'Chr17']",{'deletion': 1},1,True,0
400,23Y_CMT1A_r2,10,1,['Chr14'],2,2,20870,"[10435, 10435]","['Chr1', 'Chr3', 'Chr4', 'Chr5', 'Chr5', 'Chr6', 'Chr7', 'Chr8', 'Chr10', 'Chr11', 'Chr13', 'Chr17']",{},0,False,0
401,23Y_CMT1A_r2,11,1,['Chr15'],2,2,9358,"[4679, 4679]","['Chr1', 'Chr3', 'Chr4', 'Chr5', 'Chr5', 'Chr6', 'Chr7', 'Chr8', 'Chr10', 'Chr11', 'Chr13', 'Chr17']",{},0,False,0
402,23Y_CMT1A_r2,12,1,['Chr16'],2,2,7186,"[3593, 3593]","['Chr1', 'Chr3', 'Chr4', 'Chr5', 'Chr5', 'Chr6', 'Chr7', 'Chr8', 'Chr10', 'Chr11', 'Chr13', 'Chr17']",{},0,False,0
403,23Y_CMT1A_r2,13,2,"['Chr3', 'Chr17']",4,4,7502329,"[5273470, 41200, 2150575, 37084]","['Chr1', 'Chr3', 'Chr4', 'Chr5', 'Chr5', 'Chr6', 'Chr7', 'Chr8', 'Chr10', 'Chr11', 'Chr13', 'Chr17']","{'tandem duplication': 1, 'right duplication inversion': 1, 'nonreciprocal translocation': 1}",3,True,0
404,23Y_CMT1A_r2,14,1,['Chr18'],2,2,13820,"[6910, 6910]","['Chr1', 'Chr3', 'Chr4', 'Chr5', 'Chr5', 'Chr6', 'Chr7', 'Chr8', 'Chr10', 'Chr11', 'Chr13', 'Chr17']",{},0,False,0
405,23Y_CMT1A_r2,15,1,['Chr19'],2,2,3800,"[1900, 1900]","['Chr1', 'Chr3', 'Chr4', 'Chr5', 'Chr5', 'Chr6', 'Chr7', 'Chr8', 'Chr10', 'Chr11', 'Chr13', 'Chr17']",{},0,False,0
406,23Y_CMT1A_r2,16,1,['Chr20'],2,2,896,"[448, 448]","['Chr1', 'Chr3', 'Chr4', 'Chr5', 'Chr5', 'Chr6', 'Chr7', 'Chr8', 'Chr10', 'Chr11', 'Chr13', 'Chr17']",{},0,False,0
407,23Y_CMT1A_r2,17,1,['Chr21'],2,2,5504,"[2752, 2752]","['Chr1', 'Chr3', 'Chr4', 'Chr5', 'Chr5', 'Chr6', 'Chr7', 'Chr8', 'Chr10', 'Chr11', 'Chr13', 'Chr17']",{},0,False,0
408,23Y_CMT1A_r2,18,1,['Chr22'],2,2,5760,"[2880, 2880]","['Chr1', 'Chr3', 'Chr4', 'Chr5', 'Chr5', 'Chr6', 'Chr7', 'Chr8', 'Chr10', 'Chr11', 'Chr13', 'Chr17']",{},0,False,0
409,23Y_CMT1A_r2,19,1,['ChrX'],1,1,5282,[5282],"['Chr1', 'Chr3', 'Chr4', 'Chr5', 'Chr5', 'Chr6', 'Chr7', 'Chr8', 'Chr10', 'Chr11', 'Chr13', 'Chr17']",{},0,False,0
410,23Y_CMT1A_r2,2,1,['Chr6'],2,2,7796983,"[4010563, 3786420]","['Chr1', 'Chr3', 'Chr4', 'Chr5', 'Chr5', 'Chr6', 'Chr7', 'Chr8', 'Chr10', 'Chr11', 'Chr13', 'Chr17']",{'left duplication inversion': 1},1,True,0
411,23Y_CMT1A_r2,20,1,['ChrY'],1,1,5282,[5282],"['Chr1', 'Chr3', 'Chr4', 'Chr5', 'Chr5', 'Chr6', 'Chr7', 'Chr8', 'Chr10', 'Chr11', 'Chr13', 'Chr17']",{},0,False,0
412,23Y_CMT1A_r2,3,1,['Chr7'],2,2,97383,"[67592, 29791]","['Chr1', 'Chr3', 'Chr4', 'Chr5', 'Chr5', 'Chr6', 'Chr7', 'Chr8', 'Chr10', 'Chr11', 'Chr13', 'Chr17']",{'tandem duplication': 1},1,True,0
413,23Y_CMT1A_r2,4,2,"['Chr5', 'Chr8']",5,4,801598990,"[8062258, 183579005, 529197391, 62583, 80697753]","['Chr1', 'Chr3', 'Chr4', 'Chr5', 'Chr5', 'Chr6', 'Chr7', 'Chr8', 'Chr10', 'Chr11', 'Chr13', 'Chr17']","{'balanced reciprocal translocation': 4, 'chromosomal duplication': 1, 'tandem duplication': 2}",7,True,-1
414,23Y_CMT1A_r2,5,1,['Chr9'],2,2,504,"[252, 252]","['Chr1', 'Chr3', 'Chr4', 'Chr5', 'Chr5', 'Chr6', 'Chr7', 'Chr8', 'Chr10', 'Chr11', 'Chr13', 'Chr17']",{},0,False,0
415,23Y_CMT1A_r2,6,1,['Chr10'],2,2,8837629,"[8807740, 29889]","['Chr1', 'Chr3', 'Chr4', 'Chr5', 'Chr5', 'Chr6', 'Chr7', 'Chr8', 'Chr10', 'Chr11', 'Chr13', 'Chr17']","{'tandem duplication': 1, 'left duplication inversion': 1}",2,True,0
416,23Y_CMT1A_r2,7,2,"['Chr1', 'Chr11']",4,4,238473811,"[121607484, 13995, 111763076, 7056, 5082200]","['Chr1', 'Chr3', 'Chr4', 'Chr5', 'Chr5', 'Chr6', 'Chr7', 'Chr8', 'Chr10', 'Chr11', 'Chr13', 'Chr17']","{'tandem duplication': 1, 'nonreciprocal translocation': 1}",2,True,0
417,23Y_CMT1A_r2,8,1,['Chr12'],2,2,2696,"[1348, 1348]","['Chr1', 'Chr3', 'Chr4', 'Chr5', 'Chr5', 'Chr6', 'Chr7', 'Chr8', 'Chr10', 'Chr11', 'Chr13', 'Chr17']",{},0,False,0
418,23Y_CMT1A_r2,9,1,['Chr13'],2,2,187860462,"[187850771, 9691]","['Chr1', 'Chr3', 'Chr4', 'Chr5', 'Chr5', 'Chr6', 'Chr7', 'Chr8', 'Chr10', 'Chr11', 'Chr13', 'Chr17']",{'deletion': 1},1,True,0
419,23Y_Cri_du_Chat_r1,0,1,['Chr1'],2,2,19546,"[16458, 3088]","['Chr1', 'Chr2', 'Chr3', 'Chr5', 'Chr6', 'Chr8', 'Chr10', 'Chr12', 'Chr13', 'Chr18']",{'inversion': 1},1,True,0
420,23Y_Cri_du_Chat_r1,1,2,"['Chr2', 'Chr3']",4,4,12469561,"[12425290, 44271]","['Chr1', 'Chr2', 'Chr3', 'Chr5', 'Chr6', 'Chr8', 'Chr10', 'Chr12', 'Chr13', 'Chr18']","{'balanced reciprocal translocation': 2, 'deletion': 1}",3,True,0
421,23Y_Cri_du_Chat_r1,10,1,['Chr13'],2,2,73838245,"[73835735, 2510]","['Chr1', 'Chr2', 'Chr3', 'Chr5', 'Chr6', 'Chr8', 'Chr10', 'Chr12', 'Chr13', 'Chr18']","{'inversion': 1, 'left duplication inversion': 1}",2,True,0
422,23Y_Cri_du_Chat_r1,11,1,['Chr14'],2,2,73838745,"[5994, 73832751]","['Chr1', 'Chr2', 'Chr3', 'Chr5', 'Chr6', 'Chr8', 'Chr10', 'Chr12', 'Chr13', 'Chr18']",{},0,False,0
423,23Y_Cri_du_Chat_r1,12,1,['Chr15'],2,2,185824044,"[185790528, 33516]","['Chr1', 'Chr2', 'Chr3', 'Chr5', 'Chr6', 'Chr8', 'Chr10', 'Chr12', 'Chr13', 'Chr18']",{},0,False,0
424,23Y_Cri_du_Chat_r1,13,1,['Chr16'],2,2,20870,"[10435, 10435]","['Chr1', 'Chr2', 'Chr3', 'Chr5', 'Chr6', 'Chr8', 'Chr10', 'Chr12', 'Chr13', 'Chr18']",{},0,False,0
425,23Y_Cri_du_Chat_r1,14,1,['Chr17'],2,2,9358,"[4679, 4679]","['Chr1', 'Chr2', 'Chr3', 'Chr5', 'Chr6', 'Chr8', 'Chr10', 'Chr12', 'Chr13', 'Chr18']",{},0,False,0
426,23Y_Cri_du_Chat_r1,15,1,['Chr18'],2,2,7186,"[3593, 3593]","['Chr1', 'Chr2', 'Chr3', 'Chr5', 'Chr6', 'Chr8', 'Chr10', 'Chr12', 'Chr13', 'Chr18']",{'balanced reciprocal translocation': 2},2,True,0
427,23Y_Cri_du_Chat_r1,16,1,['Chr19'],2,2,2096,"[1048, 1048]","['Chr1', 'Chr2', 'Chr3', 'Chr5', 'Chr6', 'Chr8', 'Chr10', 'Chr12', 'Chr13', 'Chr18']",{},0,False,0
428,23Y_Cri_du_Chat_r1,17,1,['Chr20'],2,2,22574,"[15664, 6910]","['Chr1', 'Chr2', 'Chr3', 'Chr5', 'Chr6', 'Chr8', 'Chr10', 'Chr12', 'Chr13', 'Chr18']",{},0,False,0
429,23Y_Cri_du_Chat_r1,18,1,['Chr21'],2,2,3800,"[1900, 1900]","['Chr1', 'Chr2', 'Chr3', 'Chr5', 'Chr6', 'Chr8', 'Chr10', 'Chr12', 'Chr13', 'Chr18']",{},0,False,0
430,23Y_Cri_du_Chat_r1,19,1,['Chr22'],2,2,896,"[448, 448]","['Chr1', 'Chr2', 'Chr3', 'Chr5', 'Chr6', 'Chr8', 'Chr10', 'Chr12', 'Chr13', 'Chr18']",{},0,False,0
431,23Y_Cri_du_Chat_r1,2,1,['Chr4'],2,2,12372814,"[10096, 12362718]","['Chr1', 'Chr2', 'Chr3', 'Chr5', 'Chr6', 'Chr8', 'Chr10', 'Chr12', 'Chr13', 'Chr18']",{},0,False,0
432,23Y_Cri_du_Chat_r1,20,1,['ChrX'],1,1,5504,"[2752, 2752]","['Chr1', 'Chr2', 'Chr3', 'Chr5', 'Chr6', 'Chr8', 'Chr10', 'Chr12', 'Chr13', 'Chr18']",{},0,False,0
433,23Y_Cri_du_Chat_r1,21,1,['ChrY'],1,1,5760,"[2880, 2880]","['Chr1', 'Chr2', 'Chr3', 'Chr5', 'Chr6', 'Chr8', 'Chr10', 'Chr12', 'Chr13', 'Chr18']",{},0,False,0
434,23Y_Cri_du_Chat_r1,3,1,['Chr5'],2,2,3980,"[1990, 1990]","['Chr1', 'Chr2', 'Chr3', 'Chr5', 'Chr6', 'Chr8', 'Chr10', 'Chr12', 'Chr13', 'Chr18']","{'deletion': 1, 'tandem duplication': 1}",2,True,0
435,23Y_Cri_du_Chat_r1,4,1,['Chr6'],2,2,400248,"[357707, 42541]","['Chr1', 'Chr2', 'Chr3', 'Chr5', 'Chr6', 'Chr8', 'Chr10', 'Chr12', 'Chr13', 'Chr18']",{'tandem duplication': 1},1,True,0
436,23Y_Cri_du_Chat_r1,5,1,['Chr7'],2,2,376226,"[344565, 31661]","['Chr1', 'Chr2', 'Chr3', 'Chr5', 'Chr6', 'Chr8', 'Chr10', 'Chr12', 'Chr13', 'Chr18']",{},0,False,0
437,23Y_Cri_du_Chat_r1,6,1,['Chr9'],2,2,1976,"[988, 988]","['Chr1', 'Chr2', 'Chr3', 'Chr5', 'Chr6', 'Chr8', 'Chr10', 'Chr12', 'Chr13', 'Chr18']",{},0,False,0
438,23Y_Cri_du_Chat_r1,7,1,['Chr10'],2,2,504,"[252, 252]","['Chr1', 'Chr2', 'Chr3', 'Chr5', 'Chr6', 'Chr8', 'Chr10', 'Chr12', 'Chr13', 'Chr18']",{'left duplication inversion': 1},1,True,0
439,23Y_Cri_du_Chat_r1,8,1,['Chr11'],2,2,283487,"[234602, 48885]","['Chr1', 'Chr2', 'Chr3', 'Chr5', 'Chr6', 'Chr8', 'Chr10', 'Chr12', 'Chr13', 'Chr18']",{},0,False,0
440,23Y_Cri_du_Chat_r1,9,2,"['Chr8', 'Chr12']",4,4,14112,"[7056, 7056]","['Chr1', 'Chr2', 'Chr3', 'Chr5', 'Chr6', 'Chr8', 'Chr10', 'Chr12', 'Chr13', 'Chr18']",{'balanced reciprocal translocation': 2},2,True,0
441,23Y_Cri_du_Chat_r2,0,1,['Chr1'],2,2,6176,"[3088, 3088]","['Chr3', 'Chr5', 'Chr5', 'Chr5', 'Chr6', 'Chr8', 'Chr9', 'Chr10', 'Chr13', 'Chr18']",{},0,False,0
442,23Y_Cri_du_Chat_r2,1,1,['Chr2'],2,2,4342,"[2171, 2171]","['Chr3', 'Chr5', 'Chr5', 'Chr5', 'Chr6', 'Chr8', 'Chr9', 'Chr10', 'Chr13', 'Chr18']",{},0,False,0
443,23Y_Cri_du_Chat_r2,10,1,['Chr13'],2,2,178130065,"[178082777, 47288]","['Chr3', 'Chr5', 'Chr5', 'Chr5', 'Chr6', 'Chr8', 'Chr9', 'Chr10', 'Chr13', 'Chr18']",{'left duplication inversion': 1},1,True,0
444,23Y_Cri_du_Chat_r2,11,1,['Chr14'],2,2,20870,"[10435, 10435]","['Chr3', 'Chr5', 'Chr5', 'Chr5', 'Chr6', 'Chr8', 'Chr9', 'Chr10', 'Chr13', 'Chr18']",{},0,False,0
445,23Y_Cri_du_Chat_r2,12,1,['Chr15'],2,2,9358,"[4679, 4679]","['Chr3', 'Chr5', 'Chr5', 'Chr5', 'Chr6', 'Chr8', 'Chr9', 'Chr10', 'Chr13', 'Chr18']",{},0,False,0
446,23Y_Cri_du_Chat_r2,13,1,['Chr16'],2,2,7186,"[3593, 3593]","['Chr3', 'Chr5', 'Chr5', 'Chr5', 'Chr6', 'Chr8', 'Chr9', 'Chr10', 'Chr13', 'Chr18']",{},0,False,0
447,23Y_Cri_du_Chat_r2,14,1,['Chr17'],2,2,2096,"[1048, 1048]","['Chr3', 'Chr5', 'Chr5', 'Chr5', 'Chr6', 'Chr8', 'Chr9', 'Chr10', 'Chr13', 'Chr18']",{},0,False,0
448,23Y_Cri_du_Chat_r2,15,1,['Chr18'],2,2,84855,"[50262, 34593]","['Chr3', 'Chr5', 'Chr5', 'Chr5', 'Chr6', 'Chr8', 'Chr9', 'Chr10', 'Chr13', 'Chr18']",{'tandem duplication': 1},1,True,0
449,23Y_Cri_du_Chat_r2,16,1,['Chr19'],2,2,3800,"[1900, 1900]","['Chr3', 'Chr5', 'Chr5', 'Chr5', 'Chr6', 'Chr8', 'Chr9', 'Chr10', 'Chr13', 'Chr18']",{},0,False,0
450,23Y_Cri_du_Chat_r2,17,1,['Chr20'],2,2,896,"[448, 448]","['Chr3', 'Chr5', 'Chr5', 'Chr5', 'Chr6', 'Chr8', 'Chr9', 'Chr10', 'Chr13', 'Chr18']",{},0,False,0
451,23Y_Cri_du_Chat_r2,18,1,['Chr21'],2,2,5504,"[2752, 2752]","['Chr3', 'Chr5', 'Chr5', 'Chr5', 'Chr6', 'Chr8', 'Chr9', 'Chr10', 'Chr13', 'Chr18']",{},0,False,0
452,23Y_Cri_du_Chat_r2,19,1,['Chr22'],2,2,5760,"[2880, 2880]","['Chr3', 'Chr5', 'Chr5', 'Chr5', 'Chr6', 'Chr8', 'Chr9', 'Chr10', 'Chr13', 'Chr18']",{},0,False,0
453,23Y_Cri_du_Chat_r2,2,1,['Chr3'],2,2,70252,"[39618, 30634]","['Chr3', 'Chr5', 'Chr5', 'Chr5', 'Chr6', 'Chr8', 'Chr9', 'Chr10', 'Chr13', 'Chr18']",{'deletion': 1},1,True,0
454,23Y_Cri_du_Chat_r2,20,1,['ChrX'],1,1,5282,[5282],"['Chr3', 'Chr5', 'Chr5', 'Chr5', 'Chr6', 'Chr8', 'Chr9', 'Chr10', 'Chr13', 'Chr18']",{},0,False,0
455,23Y_Cri_du_Chat_r2,21,1,['ChrY'],1,1,5282,[5282],"['Chr3', 'Chr5', 'Chr5', 'Chr5', 'Chr6', 'Chr8', 'Chr9', 'Chr10', 'Chr13', 'Chr18']",{},0,False,0
456,23Y_Cri_du_Chat_r2,3,1,['Chr4'],2,2,3980,"[1990, 1990]","['Chr3', 'Chr5', 'Chr5', 'Chr5', 'Chr6', 'Chr8', 'Chr9', 'Chr10', 'Chr13', 'Chr18']",{},0,False,0
457,23Y_Cri_du_Chat_r2,4,1,['Chr5'],4,5,642800391,"[334495169, 134992358, 173169336, 143528]","['Chr3', 'Chr5', 'Chr5', 'Chr5', 'Chr6', 'Chr8', 'Chr9', 'Chr10', 'Chr13', 'Chr18']","{'deletion': 1, 'arm tandem duplication': 1, 'chromosomal duplication': 1, 'right duplication inversion': 1}",4,True,1
458,23Y_Cri_du_Chat_r2,5,1,['Chr7'],2,2,1976,"[988, 988]","['Chr3', 'Chr5', 'Chr5', 'Chr5', 'Chr6', 'Chr8', 'Chr9', 'Chr10', 'Chr13', 'Chr18']",{},0,False,0
459,23Y_Cri_du_Chat_r2,6,3,"['Chr6', 'Chr8', 'Chr9']",6,6,19125166,"[17993, 6081, 9527327, 9499155, 42600, 32010]","['Chr3', 'Chr5', 'Chr5', 'Chr5', 'Chr6', 'Chr8', 'Chr9', 'Chr10', 'Chr13', 'Chr18']","{'balanced reciprocal translocation': 2, 'inversion': 1, 'nonreciprocal translocation': 1}",4,True,0
460,23Y_Cri_du_Chat_r2,7,1,['Chr10'],2,2,12520,"[10365, 2155]","['Chr3', 'Chr5', 'Chr5', 'Chr5', 'Chr6', 'Chr8', 'Chr9', 'Chr10', 'Chr13', 'Chr18']",{'inversion': 1},1,True,0
461,23Y_Cri_du_Chat_r2,8,1,['Chr11'],2,2,14112,"[7056, 7056]","['Chr3', 'Chr5', 'Chr5', 'Chr5', 'Chr6', 'Chr8', 'Chr9', 'Chr10', 'Chr13', 'Chr18']",{},0,False,0
462,23Y_Cri_du_Chat_r2,9,1,['Chr12'],2,2,2696,"[1348, 1348]","['Chr3', 'Chr5', 'Chr5', 'Chr5', 'Chr6', 'Chr8', 'Chr9', 'Chr10', 'Chr13', 'Chr18']",{},0,False,0
463,23Y_NF1_microdeletion_r1,0,1,['Chr1'],2,2,6176,"[3088, 3088]","['Chr2', 'Chr4', 'Chr5', 'Chr6', 'Chr8', 'Chr12', 'Chr14', 'Chr17']",{},0,False,0
464,23Y_NF1_microdeletion_r1,1,1,['Chr3'],2,2,1201863,"[34541, 1167322]","['Chr2', 'Chr4', 'Chr5', 'Chr6', 'Chr8', 'Chr12', 'Chr14', 'Chr17']",{},0,False,0
465,23Y_NF1_microdeletion_r1,10,4,"['Chr2', 'Chr4', 'Chr5', 'Chr14']",8,8,4450,"[2225, 2225]","['Chr2', 'Chr4', 'Chr5', 'Chr6', 'Chr8', 'Chr12', 'Chr14', 'Chr17']","{'balanced reciprocal translocation': 8, 'left duplication inversion': 2, 'tandem duplication': 1, 'nonreciprocal translocation': 1}",12,True,0
466,23Y_NF1_microdeletion_r1,11,1,['Chr15'],2,2,119139574,"[108474273, 57874, 10605437, 1990]","['Chr2', 'Chr4', 'Chr5', 'Chr6', 'Chr8', 'Chr12', 'Chr14', 'Chr17']",{},0,False,0
467,23Y_NF1_microdeletion_r1,12,1,['Chr16'],2,2,71803747,"[15805, 71787942]","['Chr2', 'Chr4', 'Chr5', 'Chr6', 'Chr8', 'Chr12', 'Chr14', 'Chr17']",{},0,False,0
468,23Y_NF1_microdeletion_r1,13,1,['Chr17'],2,2,9358,"[4679, 4679]","['Chr2', 'Chr4', 'Chr5', 'Chr6', 'Chr8', 'Chr12', 'Chr14', 'Chr17']",{'deletion': 1},1,True,0
469,23Y_NF1_microdeletion_r1,14,1,['Chr18'],2,2,7186,"[3593, 3593]","['Chr2', 'Chr4', 'Chr5', 'Chr6', 'Chr8', 'Chr12', 'Chr14', 'Chr17']",{},0,False,0
470,23Y_NF1_microdeletion_r1,15,1,['Chr19'],2,2,92422,"[46630, 45792]","['Chr2', 'Chr4', 'Chr5', 'Chr6', 'Chr8', 'Chr12', 'Chr14', 'Chr17']",{},0,False,0
471,23Y_NF1_microdeletion_r1,16,1,['Chr20'],2,2,13820,"[6910, 6910]","['Chr2', 'Chr4', 'Chr5', 'Chr6', 'Chr8', 'Chr12', 'Chr14', 'Chr17']",{},0,False,0
472,23Y_NF1_microdeletion_r1,17,1,['Chr21'],2,2,3800,"[1900, 1900]","['Chr2', 'Chr4', 'Chr5', 'Chr6', 'Chr8', 'Chr12', 'Chr14', 'Chr17']",{},0,False,0
473,23Y_NF1_microdeletion_r1,18,1,['Chr22'],2,2,896,"[448, 448]","['Chr2', 'Chr4', 'Chr5', 'Chr6', 'Chr8', 'Chr12', 'Chr14', 'Chr17']",{},0,False,0
474,23Y_NF1_microdeletion_r1,19,1,['ChrX'],1,1,5504,"[2752, 2752]","['Chr2', 'Chr4', 'Chr5', 'Chr6', 'Chr8', 'Chr12', 'Chr14', 'Chr17']",{},0,False,0
475,23Y_NF1_microdeletion_r1,2,1,['Chr6'],2,2,58865093,"[22558, 58842535]","['Chr2', 'Chr4', 'Chr5', 'Chr6', 'Chr8', 'Chr12', 'Chr14', 'Chr17']","{'inversion': 1, 'right duplication inversion': 1, 'tandem duplication': 1}",3,True,0
476,23Y_NF1_microdeletion_r1,20,1,['ChrY'],1,1,5760,"[2880, 2880]","['Chr2', 'Chr4', 'Chr5', 'Chr6', 'Chr8', 'Chr12', 'Chr14', 'Chr17']",{},0,False,0
477,23Y_NF1_microdeletion_r1,3,1,['Chr7'],2,2,527050,"[460705, 66345]","['Chr2', 'Chr4', 'Chr5', 'Chr6', 'Chr8', 'Chr12', 'Chr14', 'Chr17']",{},0,False,0
478,23Y_NF1_microdeletion_r1,4,1,['Chr8'],2,2,1976,"[988, 988]","['Chr2', 'Chr4', 'Chr5', 'Chr6', 'Chr8', 'Chr12', 'Chr14', 'Chr17']","{'inversion': 1, 'right duplication inversion': 1}",2,True,0
479,23Y_NF1_microdeletion_r1,5,1,['Chr9'],2,2,4791953,"[4744727, 47226]","['Chr2', 'Chr4', 'Chr5', 'Chr6', 'Chr8', 'Chr12', 'Chr14', 'Chr17']",{},0,False,0
480,23Y_NF1_microdeletion_r1,6,1,['Chr10'],2,2,504,"[252, 252]","['Chr2', 'Chr4', 'Chr5', 'Chr6', 'Chr8', 'Chr12', 'Chr14', 'Chr17']",{},0,False,0
481,23Y_NF1_microdeletion_r1,7,1,['Chr11'],2,2,4310,"[2155, 2155]","['Chr2', 'Chr4', 'Chr5', 'Chr6', 'Chr8', 'Chr12', 'Chr14', 'Chr17']",{},0,False,0
482,23Y_NF1_microdeletion_r1,8,1,['Chr12'],2,2,14112,"[7056, 7056]","['Chr2', 'Chr4', 'Chr5', 'Chr6', 'Chr8', 'Chr12', 'Chr14', 'Chr17']","{'left duplication inversion': 1, 'inversion': 1}",2,True,0
483,23Y_NF1_microdeletion_r1,9,1,['Chr13'],2,2,18082325,"[9101216, 11786, 8969323]","['Chr2', 'Chr4', 'Chr5', 'Chr6', 'Chr8', 'Chr12', 'Chr14', 'Chr17']",{},0,False,0
484,23Y_NF1_microdeletion_r2,0,1,['Chr2'],2,2,4342,"[2171, 2171]","['Chr1', 'Chr3', 'Chr6', 'Chr7', 'Chr8', 'Chr9', 'Chr9', 'Chr10', 'Chr12', 'Chr14', 'Chr15', 'Chr17', 'Chr20']",{},0,False,0
485,23Y_NF1_microdeletion_r2,1,1,['Chr3'],2,2,398142855,"[2130374, 396012481]","['Chr1', 'Chr3', 'Chr6', 'Chr7', 'Chr8', 'Chr9', 'Chr9', 'Chr10', 'Chr12', 'Chr14', 'Chr15', 'Chr17', 'Chr20']",{'arm deletion': 1},1,True,0
486,23Y_NF1_microdeletion_r2,10,1,['Chr13'],2,2,4450,"[2225, 2225]","['Chr1', 'Chr3', 'Chr6', 'Chr7', 'Chr8', 'Chr9', 'Chr9', 'Chr10', 'Chr12', 'Chr14', 'Chr15', 'Chr17', 'Chr20']",{},0,False,0
487,23Y_NF1_microdeletion_r2,11,2,"['Chr9', 'Chr14']",5,4,438190996,"[128564, 231091236, 108694359, 9566642, 88710195]","['Chr1', 'Chr3', 'Chr6', 'Chr7', 'Chr8', 'Chr9', 'Chr9', 'Chr10', 'Chr12', 'Chr14', 'Chr15', 'Chr17', 'Chr20']","{'chromosomal duplication': 1, 'balanced reciprocal translocation': 2, 'tandem duplication': 1, 'left duplication inversion': 1}",5,True,-1
488,23Y_NF1_microdeletion_r2,12,1,['Chr15'],2,2,178910146,"[7236334, 171673812]","['Chr1', 'Chr3', 'Chr6', 'Chr7', 'Chr8', 'Chr9', 'Chr9', 'Chr10', 'Chr12', 'Chr14', 'Chr15', 'Chr17', 'Chr20']",{'tandem duplication': 1},1,True,0
489,23Y_NF1_microdeletion_r2,13,1,['Chr16'],2,2,7186,"[3593, 3593]","['Chr1', 'Chr3', 'Chr6', 'Chr7', 'Chr8', 'Chr9', 'Chr9', 'Chr10', 'Chr12', 'Chr14', 'Chr15', 'Chr17', 'Chr20']",{},0,False,0
